619,MAIN ST + IONIC AVE,42.2588,-71.80617
621,MAIN ST + CITY HALL,42.26308,-71.80221
622,MAIN ST + LEICESTER LINE,42.240625,-71.863336
624,MAIN ST + GOULD HILL RD,42.240338,-71.86053
625,MAIN ST + LUDLOW ST,42.239726,-71.856246
627,MAIN ST + STEARNS ST,42.24068,-71.853585
628,MAIN ST + GRANDVIEW AVE,42.240966,-71.851573
629,MAIN ST + EUREKA TER,42.24134,-71.84946
630,MAIN ST + HENSHAW ST,42.241626,-71.848108
631,MAIN ST + BLAINE AVE,42.24196,-71.846638
633,MAIN ST + CURTIS PKWY,42.2425,-71.844151
635,MAIN ST + MONTAGUE ST,42.243478,-71.839725
636,MAIN ST + ARBOR VITAE ST,42.24424,-71.837285
637,MAIN ST + CURTIS ST,42.24483,-71.83436
638,MAIN ST + SUDBURY ST,42.266541,-71.801005
639,MAIN ST + MAPLE ST,42.265198,-71.801481
640,MAIN ST + ARENA PLAZA,42.245764,-71.830529
641,MAIN ST + FREELAND ST,42.24835,-71.82557
642,MAIN ST + CRYSTAL ST,42.24972,-71.82303
643,MAIN ST + HAMMOND ST,42.25429,-71.81474
644,MAIN ST + BENEFIT ST,42.25545,-71.81245
646,MAIN ST + HERMON ST,42.25772,-71.80814
647,MAIN ST + DMV,42.25986,-71.80474
648,MAIN ST + HOLLAND RD,42.242611,-71.84257
652,MASSASOIT RD + HEYWOOD ST,42.24974,-71.77958
664,MASSASOIT RD + MISCOE RD,42.235348,-71.764646
670,MASSASOIT RD + BLITHEWOOD AVE 1,42.235896,-71.76498
693,MASSASOIT RD + HEYWOOD ST,42.25002,-71.77979
695,MAY ST + HOLLYWOOD ST,42.256116,-71.819191
696,MAY ST + FLORENCE ST,42.256551,-71.820894
697,MAY ST + PARK AVE,42.256967,-71.822464
698,MAY ST + WSU,42.26686,-71.84028
700,MAY ST + UNDERWOOD ST,42.26416,-71.83786
701,MAY ST + ZENITH DR,42.2658,-71.83961
703,MAY ST + MASON ST,42.256416,-71.820683
704,MAY ST + HOLLYWOOD ST,42.256036,-71.819192
705,MAY ST + DEWEY ST,42.256773,-71.822233
715,MAYWOOD ST + BEAVER BROOK PKWY,42.253991,-71.830536
716,MAYWOOD ST + LOVELL ST,42.254413,-71.832238
717,MAYWOOD ST + BEAVER BROOK PKWY,42.25388,-71.830211
718,MILL ST + GATES LN,42.249271,-71.839406
719,MILL ST + PLAZA ENTRANCE,42.250106,-71.841465
720,MILL ST + POND BATH HOUSE,42.251456,-71.842578
721,MILL ST + BOWLING ALLEY,42.253411,-71.844485
723,MILL ST + FOURTH ST,42.256718,-71.847895
724,MILL ST AT SECOND,42.255584,-71.846908
725,MILL ST + BAY STATE SAVINGS,42.254824,-71.846171
726,MILL ST + OCOINS,42.253221,-71.844556
727,MILL ST + POND BATH HOUSE,42.251166,-71.84268
728,MILL ST + PLAZA ENTRANCE,42.250143,-71.841681
729,MILL ST + GATES LN,42.249231,-71.839596
730,MILL ST + 103 MILL ST,42.248829,-71.835769
731,MILL ST + SOUTH BUFFUM ST,42.248278,-71.834701
732,MILL ST + BALL ST,42.249295,-71.837954
733,MILLBURY ST + DIAMOND ST,42.244665,-71.802254
734,MILLBURY ST + PERRY AVE,42.242862,-71.80248
735,MILLBURY ST + FIFTH AVE,42.240918,-71.801648
736,MILLBURY ST + ESTHER ST,42.239981,-71.800686
738,MILLBURY ST + FOOTBRIDGE OVER 146,42.237811,-71.796595
739,MILLBURY ST + BURTON ST,42.238333,-71.798048
740,MILLBURY ST + ESTHER ST,42.239813,-71.800298
741,MILLBURY ST + FIFTH AVE,42.240808,-71.801426
742,MILLBURY ST + PERRY AVE,42.243033,-71.802356
743,MILLBURY ST + HARLEM ST,42.246505,-71.801005
745,MILLBURY ST + SEYMOUR ST,42.249887,-71.800709
747,MILLBURY ST + LAFAYETTE ST,42.25443,-71.798333
748,MILLBURY ST + DIAMOND ST,42.244741,-71.802118
750,MOUNTAIN ST EAST + BURNCOAT ST,42.32375,-71.79205
751,MOUNTAIN ST. EAST + MOSQUE,42.31508,-71.77286
752,MOUNTAIN ST EAST + QUINAPOXET LN,42.32034,-71.78445
753,MOUNTAIN ST WEST + MALDEN ST,42.323817,-71.79458
763,MOUNTAIN ST WEST + PULLMAN ST,42.324588,-71.797206
764,MOUNTAIN ST WEST + MALDEN ST,42.323719,-71.794576
775,MOWER ST + PLEASANT ST 2,42.27937,-71.866308
782,MOWER ST + 31 MOWER ST,42.279001,-71.854696
785,PLANTATION ST + NATURAL HISTORY RD,42.290216,-71.760312
786,NORTH LAKE AVE + NORTH LAKE AVE,42.278096,-71.75921
787,WILLIAMSBURG DR + RENTAL OFFICE,42.257416,-71.852631
788,OUTLOOK DR + 57 OUTLOOK DR,42.257941,-71.851955
789,PARK AVE + OBERLIN ST,42.25616,-71.8241
791,PARK AVE + DOWNING ST,42.25432,-71.82624
792,PARK AVE + MAYWOOD ST,42.25297,-71.82781
793,PARK AVE AT COES,42.249171,-71.832247
795,PARK AVE + SHIRLEY ST,42.25351,-71.8271
796,PARK AVE + DOWNING ST,42.255465,-71.824799
797,PARK AVE + OBERLIN ST,42.25586,-71.82437
798,PARK AVE + MAY ST,42.2569,-71.823091
808,PLANTATION ST + 630 PLANTATION ST,42.29214,-71.76025
809,PLANTATION ST + NOTRE DAME,42.28825,-71.76199
810,PLEASANT ST + COPLEY RD 1,42.26579,-71.82307
811,PLEASANT ST + COPLEY RD 2,42.266714,-71.823656
812,PLEASANT ST + LINDEN ST,42.26382,-71.80635
813,PLEASANT ST + ASHLAND ST,42.26391,-71.80763
814,PLEASANT ST + WEST ST,42.26401,-71.80915
815,PLEASANT ST + FRUIT ST,42.26409,-71.81145
816,PLEASANT ST + MERRICK ST,42.26386,-71.81403
817,PLEASANT ST + RUSSELL ST,42.26369,-71.81504
819,PLEASANT ST + HUDSON ST,42.26339,-71.81807
820,PLEASANT ST + PARK AVE,42.26363,-71.81933
821,PLEASANT ST + FEDERAL PL,42.26429,-71.82056
822,PLEASANT ST + COOLIDGE RD,42.26949,-71.8251
824,PLEASANT ST + GREENLEAF TER,42.270628,-71.827786
825,PLEASANT ST + ELMWOOD ST,42.27147,-71.82942
826,PLEASANT ST + INTERVALE RD,42.27268,-71.83061
827,PLEASANT ST + LENOX ST,42.27486,-71.83313
829,PLEASANT ST + KENILWORTH RD,42.27691,-71.83639
830,PLEASANT ST + FLAGG ST,42.27741,-71.83827
831,PLEASANT ST + GUILD RD,42.27735,-71.84007
832,PLEASANT ST + MOORE AVE,42.27749,-71.84159
833,PLEASANT ST + MORELAND ST,42.27813,-71.84376
835,PLEASANT ST + WRENTHAM RD,42.27876,-71.84646
836,PLEASANT ST + CHESTERFIELD RD,42.27834,-71.8488
838,PLEASANT ST + POMONA RD,42.27814,-71.85215
840,PLEASANT ST + BAXTER ST,42.28019,-71.86894
842,PLEASANT ST + EDWIDGE ST,42.28059,-71.8723
843,PLEASANT ST + 1341 PLEASANT ST,42.28099,-71.87484
844,PLEASANT ST + MOWER ST IB,42.279176,-71.866224
847,PLEASANT ST + KENSINGTON HEIGHTS,42.276,-71.83495
848,PLEASANT ST AT ROCKWOOD,42.280568,-71.870861
849,PLEASANT ST + PROUTY LN,42.2802,-71.86938
850,PLEASANT ST + JOPPA RD,42.279596,-71.867575
851,PLEASANT ST + MILL ST,42.27799,-71.85113
852,PLEASANT ST + COPPERFIELD RD,42.27806,-71.85019
853,PLEASANT ST + CHESTERFIELD RD,42.27838,-71.84838
854,PLEASANT ST + CARDINAL RD,42.27858,-71.8472
855,PLEASANT ST + MORELAND ST,42.278034,-71.843736
856,PLEASANT ST + MOORE AVE,42.277471,-71.842011
857,PLEASANT ST + MAY ST,42.277266,-71.839873
859,PLEASANT ST + KENILWORTH RD,42.27687,-71.836497
860,PLEASANT ST + LENOX ST,42.275056,-71.833563
861,PLEASANT ST + SAINT ELMO RD,42.27355,-71.8314
862,PLEASANT ST + HOWLAND TER,42.27141,-71.82945
864,PLEASANT ST + JUNE ST,42.269975,-71.8259
865,PLEASANT ST + COPLEY RD,42.26611,-71.82344
866,PLEASANT ST + NORMAN AVE 1,42.265076,-71.822219
868,PLEASANT ST + ABBOTT ST,42.264105,-71.820393
869,PLEASANT ST + PARK AVE,42.26352,-71.8192
870,PLEASANT ST + MASON ST,42.26334,-71.81782
871,PLEASANT ST + BELLEVUE ST,42.26342,-71.81624
872,PLEASANT ST + RUSSELL ST,42.263718,-71.814339
874,PLEASANT ST + HAWLEY ST,42.26403,-71.812
876,PLEASANT ST + OXFORD ST,42.26385,-71.80746
877,PLEASANT ST + IRVING ST,42.26376,-71.80624
878,PLEASANT ST + CHESTNUT ST,42.26364,-71.8048
880,PLEASANT ST + COOLIDGE RD,42.269238,-71.825072
881,PLEASANT ST + EDWIDGE ST,42.28043,-71.87254
882,PLEASANT ST + HAWDEN LN,42.271975,-71.83018
884,PROVIDENCE ST + DOANE ST,42.2401,-71.79173
885,PROVIDENCE ST + MILLBURY ST,42.238,-71.79221
888,PROVIDENCE ST + JEFFERSON ST,42.25341,-71.79275
889,PROVIDENCE ST + PATTISON ST,42.25231,-71.79267
894,PROVIDENCE ST + 133 PROVIDENCE ST,42.24661,-71.79193
895,PROVIDENCE ST AT ASTRID,42.240779,-71.791608
896,PROVIDENCE ST + ASTRID AVE,42.240592,-71.791413
902,PROVIDENCE ST + AETNA ST,42.25318,-71.79265
904,PROVIDENCE ST + MILLBURY ST,42.23797,-71.79208
905,PROVIDENCE ST + DOANE ST,42.2401,-71.79161
906,QUEEN ST + CHANDLER ST,42.260253,-71.81368
907,QUEEN ST + JAQUES AVE,42.259219,-71.813632
908,QUEEN ST + JAQUES AVE,42.258863,-71.81469
909,QUEEN ST + CHANDLER ST,42.260468,-71.81353
919,SHREWSBURY ST + MULBERRY ST,42.262469,-71.792622
920,SHREWSBURY ST + HILL ST,42.26345,-71.790006
921,SHREWSBURY ST + CROSS ST,42.264506,-71.788051
922,SHREWSBURY ST + FANTASIA DR,42.266628,-71.783975
923,SHREWSBURY ST + CAMASSA TER,42.267455,-71.782376
924,SHREWSBURY ST + ENVELOPE TER,42.26836,-71.780525
925,SHREWSBURY ST + PUTNAM LN,42.269298,-71.778696
926,SHREWSBURY ST + ADAMS ST,42.269886,-71.777536
927,SHREWSBURY ST + HECLA ST,42.27057,-71.776258
928,SHREWSBURY ST + PRENTICE ST,42.271221,-71.774986
929,SHREWSBURY ST + DANIELS ST,42.272651,-71.771918
930,SHREWSBURY ST + AITCHISON ST,42.273288,-71.770503
931,SHREWSBURY ST + AITCHISON ST,42.273343,-71.77083
932,SHREWSBURY ST + DANIELS ST,42.27278,-71.772021
933,SHREWSBURY ST + PRENTICE ST,42.271373,-71.774978
934,SHREWSBURY ST + IMPERIAL RD,42.270593,-71.776583
935,SHREWSBURY ST + LARAIA ST,42.269735,-71.7783
936,SHREWSBURY ST + MARSHALL ST,42.26879,-71.78012
938,SHREWSBURY ST + COLUMBO PARK,42.266365,-71.785027
939,SHREWSBURY ST + EAST CENTRAL ST,42.264364,-71.78881
940,SHREWSBURY ST + HILL ST,42.263596,-71.790286
942,SOUTH LUDLOW ST + LAURIER ST,42.23039,-71.84935
944,SOUTH LUDLOW ST + KEEN ST,42.22839,-71.84889
945,SOUTH LUDLOW ST + MOSS ST,42.22764,-71.84872
946,SOUTH LUDLOW ST + MOSS ST,42.22766,-71.84858
947,SOUTH LUDLOW ST + KEEN ST,42.22836,-71.848758
948,SOUTH LUDLOW ST + CLOVER ST,42.22956,-71.849
949,SOUTH LUDLOW ST + LAURIER ST,42.23097,-71.84933
950,SOUTHBRIDGE ST + MADISON ST,42.25812,-71.80389
951,SOUTHBRIDGE ST + LAFAYETTE ST,42.25306,-71.80754
952,SOUTHBRIDGE ST + HAMMOND ST,42.250908,-71.80896
953,SOUTHBRIDGE ST + GLADSTONE ST,42.247127,-71.810452
954,SOUTHBRIDGE ST + LEWIS ST,42.246163,-71.810391
955,SOUTHBRIDGE ST + COLTON ST,42.245146,-71.810533
956,SOUTHBRIDGE ST + CAMBRIDGE ST,42.24424,-71.810773
957,SOUTHBRIDGE ST + RIVERSIDE ST,42.24293,-71.811551
958,SOUTHBRIDGE ST + CROMPTON ST,42.241749,-71.812167
960,SOUTHBRIDGE ST + MALVERN RD,42.235416,-71.81683
961,SOUTHBRIDGE ST + MALVERN RD,42.235522,-71.816451
962,SOUTHBRIDGE ST + KENDIG ST,42.236251,-71.815732
963,SOUTHBRIDGE ST + BOYDEN ST,42.237223,-71.814856
964,SOUTHBRIDGE ST + COLLEGE ST,42.239433,-71.813346
965,SOUTHBRIDGE ST + CROMPTON ST,42.241768,-71.811996
966,SOUTHBRIDGE ST + CAMBRIDGE ST,42.244535,-71.810518
967,SOUTHBRIDGE ST + WASHBURN ST,42.246091,-71.810271
968,SOUTHBRIDGE ST + 539 SOUTHBRIDGE ST,42.247236,-71.810168
969,SOUTHBRIDGE ST + 459 SOUTHBRIDGE ST,42.250336,-71.80916
970,SOUTHBRIDGE ST + HAMMOND ST,42.251011,-71.808793
971,SOUTHBRIDGE ST + LAFAYETTE ST,42.2525,-71.80785
972,SOUTHBRIDGE ST + QUINSIGAMOND AVE,42.25368,-71.80701
975,SPOFFORD RD + BROUGHTON RD,42.220691,-71.799922
977,SPOFFORD RD + GREENWOOD ST,42.221213,-71.797175
978,ST. NICHOLAS AVE AT COUNTRY CLUB BLVD,42.303321,-71.775216
979,ST. NICHOLAS AVE AT HILDA,42.304425,-71.776821
980,ST. NICHOLAS AVE AT ONANDAGA,42.305856,-71.777886
981,ST. NICHOLAS AVE AT SQUANTUM,42.306786,-71.778593
982,ST. NICHOLAS AVE AT 191 ST. NICHOLAS,42.309393,-71.78051
983,ST. NICHOLAS AVE AT CLARK,42.310521,-71.781343
985,ST. NICHOLAS AVE AT ONTARIO,42.30816,-71.779603
986,ST. NICHOLAS AVE AT CLARK,42.310473,-71.781503
987,ST. NICHOLAS AVE AT 194 ST. NICHOLAS,42.309393,-71.7807
988,ST. NICHOLAS AVE AT ONTARIO,42.308311,-71.779881
989,ST. NICHOLAS AVE AT SQUANTUM,42.30685,-71.778776
990,ST. NICHOLAS AVE AT ONANDAGA,42.305673,-71.777895
991,ST. NICHOLAS AVE AT HILDA,42.30441,-71.776948
992,ST. NICHOLAS AVE AT 5 ST. NICHOLAS,42.303281,-71.775303
993,STAFFORD ST + WEBSTER SQ,42.24342,-71.83819
994,STAFFORD ST + YOUNG ST,42.24204,-71.84013
995,STAFFORD ST + WEBSTER SQ PLAZA,42.240887,-71.841604
996,STAFFORD ST + CURTIS PKWY,42.240567,-71.842073
997,STAFFORD ST + VARNUM ST,42.23895,-71.84472
999,STAFFORD ST + HENSHAW ST,42.23742,-71.84725
1000,STAFFORD ST + EUREKA ST,42.23664,-71.84864
1001,STAFFORD ST + GRANDVIEW AVE,42.236,-71.84973
1004,STAFFORD ST + EUREKA ST,42.23669,-71.84828
1005,STAFFORD ST + HENSHAW ST,42.23751,-71.84689
1007,STAFFORD ST + VARNUM ST,42.23885,-71.84456
1008,STAFFORD ST + HEARD ST,42.23979,-71.84296
1009,STAFFORD ST + WEBSTER SQ PLAZA,42.240758,-71.841519
1010,STAFFORD ST + YOUNG ST,42.242051,-71.839838
1011,STAFFORD ST + WEBSTER SQ,42.24334,-71.83807
1013,SUMMER ST + EAST CENTRAL ST,42.26705,-71.795593
1014,SUMMER ST + HAMPTON INN,42.267052,-71.795818
1015,SUMMER ST + PROSPECT ST,42.268256,-71.795943
1016,SUMMER ST + THOMAS ST,42.268264,-71.796056
1019,SUNNY HILL DR + BAILEY RD,42.2794,-71.8785
1020,SUNNY VIEW HEIGHTS + PLEASANT ST,42.28303,-71.88018
1021,TACOMA ST + PASADENA PKWY 1,42.304211,-71.767571
1022,TACOMA ST + PASADENA PKWY,42.3015,-71.76514
1023,TACOMA ST + GREAT BROOK VALLEY AVE 1,42.302795,-71.766289
1024,TACOMA ST + GREAT BROOK VALLEY AVE 2,42.30507,-71.76823
1025,TACOMA ST + 134 TACOMA ST,42.30621,-71.77039
1026,TACOMA ST + CONSTITUTION AVE 1,42.30625,-71.77059
1027,TACOMA ST + CHINO AVE,42.306626,-71.773523
1028,TACOMA ST + CONSTITUTION AVE 2,42.3072,-71.77451
1029,TACOMA ST + 67 TACOMA ST,42.30499,-71.76808
1030,TACOMA ST + GREAT BROOK VALLEY AVE 1,42.302558,-71.766005
1031,TACOMA ST + PASADENA PKWY 2,42.30179,-71.76505
1033,UPLAND GARDEN DR + 10 UPLAND GARDEN DR,42.223088,-71.804868
1034,UPLAND GARDEN DR + 48 UPLAND GARDEN DR,42.220564,-71.803618
1035,UPLAND GARDEN DR + 36 UPLAND GARDEN DR,42.221562,-71.803858
1036,UPLAND ST + EMMANUEL,42.223679,-71.797237
1037,UPLAND ST + MALLARD RD,42.223412,-71.799605
1038,UPLAND ST + UPLAND GARDEN DR,42.224161,-71.804614
1039,UPLAND GARDEN DR + 48 UPLAND GARDEN DR,42.220622,-71.803364
1040,UPLAND GARDEN DR + 36 UPLAND GARDEN DR,42.221551,-71.803588
1041,UPLAND GARDEN DR + 22 UPLAND GARDEN DR,42.22255,-71.804006
1042,UPLAND GARDEN DR + 10 UPLAND GARDEN DR,42.223268,-71.80478
1043,UPLAND ST + 65 UPLAND ST,42.224131,-71.802758
1044,UPLAND ST + HARWICH ST,42.223646,-71.800826
1045,UPLAND ST + EMMANUEL,42.223544,-71.797239
1046,UPLAND ST + MALLARD RD,42.223311,-71.799616
1049,UPSALA ST + ESTHER ST,42.241646,-71.793577
1050,UPSALA ST + PROVIDENCE ST,42.241236,-71.791628
1051,UPSALA ST + PROVIDENCE ST,42.241415,-71.791829
1052,UPSALA ST + ESTHER ST,42.241785,-71.793463
1053,UPSALA ST + STOCKTON ST,42.242101,-71.794872
1054,UPSALA ST + VERNON ST,42.242635,-71.797135
1056,VERNON ST + PATTISON ST,42.252507,-71.796218
1057,VERNON ST + RICHLAND ST,42.251138,-71.795317
1058,VERNON ST + SUFFIELD ST,42.250153,-71.794878
1059,VERNON ST + SEYMOUR ST,42.249128,-71.794751
1060,VERNON ST + ALPINE ST,42.248221,-71.794726
1061,VERNON ST + VIEW ST,42.24703,-71.794783
1063,VERNON ST + EUCLID AVE,42.245568,-71.795481
1064,VERNON ST + WINDHAM ST,42.244925,-71.795998
1066,VERNON ST + CARGILL AVE,42.243668,-71.796896
1067,VERNON ST + UPSALA ST,42.242706,-71.797341
1068,VERNON ST + AMES ST,42.243428,-71.796838
1069,VERNON ST + WINDHAM ST,42.244718,-71.796086
1071,VERNON ST + SYME ST,42.246283,-71.794886
1072,VERNON ST AT SPURR,42.247776,-71.794655
1075,VERNON ST + SUFFIELD ST,42.249763,-71.794735
1077,VERNON ST + PATTISON ST,42.25245,-71.796055
1078,VERNON ST + JEFFERSON ST,42.253546,-71.796848
1080,WEST BOYLSTON ST + NEPONSET ST 1,42.29899,-71.80207
1082,WEST BOYLSTON ST + BARBER AVE,42.300983,-71.800022
1083,WEST BOYLSTON ST + BOURNE ST,42.30192,-71.80017
1084,WEST BOYLSTON ST + NEW BOND ST,42.30512,-71.80049
1085,WEST BOYLSTON ST + AIRLIE ST,42.30791,-71.79905
1086,WEST BOYLSTON ST + FAIRHAVEN RD,42.30961,-71.79844
1087,WEST BOYLSTON ST + FALES ST,42.310407,-71.798191
1088,WEST BOYLSTON ST + RANDALL ST,42.31143,-71.79784
1089,WEST BOYLSTON ST + ASSUMPTION AVE,42.31289,-71.7974
1090,WEST BOYLSTON ST + QUINSIGMUND COMMUNITY COLLEGE,42.31538,-71.79663
1091,WEST BOYLSTON ST + MARLAND RD,42.31671,-71.79625
1092,WEST BOYLSTON ST + CLYDE RD,42.31829,-71.79583
1093,WEST BOYLSTON ST + VOLKMAR RD,42.32055,-71.79497
1094,WEST BOYLSTON ST + HASTINGS RD,42.32223,-71.79431
1095,WEST BOYLSTON ST + VENDORA RD,42.32326,-71.793903
1096,WEST BOYLSTON ST + MALDEN ST,42.324588,-71.793145
1097,WEST BOYLSTON ST + REYNOLDS ST,42.325343,-71.792788
1098,WEST BOYLSTON ST + STOP & SHOP,42.327138,-71.791841
1099,WEST BOYLSTON ST + DIXFIELD RD,42.328251,-71.791485
1100,WEST BOYLSTON ST + COTUIT ST,42.329793,-71.791206
1101,WEST BOYLSTON ST + APTHROP ST,42.33143,-71.790555
1102,WEST BOYLSTON ST + KENNEBEC ST,42.333235,-71.7898
1103,WEST BOYLSTON ST + WILBUR ST,42.334291,-71.789346
1104,WEST BOYLSTON ST + TYSON RD,42.335118,-71.789005
1105,WEST BOYLSTON ST + MEOLA AVE,42.335571,-71.789005
1106,WEST BOYLSTON ST + WILBUR ST,42.33453,-71.789408
1107,WEST BOYLSTON ST + KENNEBEC ST,42.333408,-71.789863
1108,WEST BOYLSTON ST + APTHROP ST,42.33148,-71.790722
1109,WEST BOYLSTON ST + COTUIT ST,42.330071,-71.79119
1110,WEST BOYLSTON ST + DIXFIELD RD,42.328256,-71.791634
1111,WEST BOYLSTON ST + STOP & SHOP,42.327201,-71.791938
1112,WEST BOYLSTON ST + REYNOLDS ST,42.325601,-71.79278
1113,WEST BOYLSTON ST + MALDEN ST,42.324723,-71.793233
1114,WEST BOYLSTON ST + VENDORA RD,42.323338,-71.794049
1115,WEST BOYLSTON ST + 829 WEST BOYLSTON ST,42.322203,-71.794499
1116,WEST BOYLSTON ST + VOLKMAN RD,42.320903,-71.795065
1117,WEST BOYLSTON ST + CLYDE RD,42.318427,-71.795983
1118,WEST BOYLSTON ST + MARLAND RD,42.316886,-71.796411
1119,WEST BOYLSTON ST + QUINSIGMUND COMMUNITY COLLEGE,42.314485,-71.79706
1120,WEST BOYLSTON ST + ASSUMPTION AVE,42.312641,-71.797651
1121,WEST BOYLSTON ST + RANDALL ST,42.311653,-71.797898
1122,WEST BOYLSTON ST + FALES ST,42.31066,-71.798251
1123,WEST BOYLSTON ST + FRANCIS ST,42.309932,-71.798485
1124,WEST BOYLSTON ST + BROOKS ST,42.308749,-71.798884
1125,WEST BOYLSTON ST + SUMMERHILL AVE,42.306858,-71.799827
1126,WEST BOYLSTON ST + NEW BOND ST,42.304691,-71.800851
1127,WEST BOYLSTON ST + ANDOVER ST,42.30296,-71.80095
1128,WEST BOYLSTON ST + BOURNE ST,42.30213,-71.80054
1129,WEST BOYLSTON ST + ERICKSON ST,42.30106,-71.80017
1130,WEST BOYLSTON ST + NEPONSET ST,42.29949,-71.80229
1131,WEST BOYLSTON ST + BOARDMAN ST,42.293482,-71.804454
1132,WEST BOYLSTON ST + HUNTINGTON AVE,42.29157,-71.80562
1133,WEST BOYLSTON ST + BARNES AVE,42.29096,-71.80607
1134,WEST BOYLSTON ST + GROVE ST,42.28872,-71.80736
1135,WILLIAMSBURG DR + MILL ST,42.25784,-71.849198
1136,WILLIAMSBURG DR + 26 28 WILLIAMSBURG DR,42.257229,-71.851054
1137,WILLIAMSBURG DR + 69 OUTLOOK DR,42.257556,-71.853238
1138,WILLIAMSBURG DR + MILL ST,42.257739,-71.849117
1139,WOODLAND ST + OLD FIRE STATION,42.257003,-71.817445
1140,WOODLAND ST + MAY ST,42.256045,-71.818187
1141,WOODLAND ST + MAY ST,42.256243,-71.817904
1142,WOODLAND ST + OLD FIRE STATION,42.257137,-71.817112
1143,WOODLAND ST + KING ST,42.2583,-71.816256
1144,WALMART ROUTE 146 PARKING LOT,42.231748,-71.789958
1145,ROUTE 146 + WALMART,42.234002,-71.790407
1146,SHOPPES + BLACKSTONE VALLEY,42.195786,-71.777092
1148,SOUTH RD + UNIVERSITY OF MASSACHUSETTS,42.275789,-71.762795
1149,SOUTH RD + UNIVERSITY OF MASSACHUSETTS,42.275788,-71.761459
1150,WORCESTER STATE HOSPITAL,42.278389,-71.769194
1151,WORCESTER AIRPORT,42.26946,-71.87023
1152,SOUTH HIGH,42.244046,-71.863284
1153,THE FAIRWAYS,42.318095,-71.778753
1155,100 CENTURY DR,42.314047,-71.769964
1156,TARGET LINCOLN PLAZA,42.292612,-71.77419
1157,STOP & SHOP LINCOLN PLAZA,42.29409,-71.77187
1167,CENTURY DR + RED CROSS,42.315718,-71.769231
1168,CLARK ST + TEAMSTER VILLAGE,42.313053,-71.773472
1169,CLARK ST + TEAMSTER VILLAGE,42.31311,-71.77309
1171,PLEASANT ST + 642 PLEASANT ST,42.26729,-71.82405
1173,PLEASANT ST + MOWER ST,42.27828,-71.85326
1174,JUNE ST + CARLISE ST,42.2646,-71.83296
1175,MILLBURY ST + GRAMMONT RD,42.237335,-71.794893
1176,MILLBURY ST + WARD ST,42.247183,-71.800559
1177,MILLBURY ST + HARLEM ST,42.246212,-71.801274
1178,MILLBURY ST + WARD ST,42.247216,-71.800657
1179,GRAFTON ST + MONTEFORTE ST,42.239368,-71.753186
1180,GRAFTON ST + JOLMA RD,42.245281,-71.75894
1181,GRAFTON ST + ACTON ST,42.251665,-71.782213
1182,MAIN ST + FED COURT HOUSE,42.26082,-71.80386
1184,OUTLOOK DR + 23 OUTLOOKM DR,42.257193,-71.850874
1185,COES POND VILLAGE,42.252386,-71.849723
1187,SPOFFORD RD + BROUGHTON RD,42.220974,-71.799507
1190,BROOKS ST + PULLMAN ST,42.320851,-71.800213
1191,PULLMAN ST + PRICECHOPPER,42.323849,-71.79787
1192,SUMMER ST + 51 SUMMER ST,42.269374,-71.796846
1194,MOUNTAIN ST. EAST + BURNCOAT ST,42.323568,-71.792244
1195,TACOMA ST + 57 TACOMA ST,42.30435,-71.76728
1196,TACOMA ST + NEW VISTA LN,42.30647,-71.7724
1197,MOUNTAIN ST EAST + MOSQUE,42.315218,-71.772852
1198,MOUNTAIN ST EAST + BRIAR LN,42.31791,-71.77556
1199,LINCOLN ST + 640 LINCOLN ST,42.29763,-71.76462
1200,NORTH LAKE AVE + 425 NORTH LAKE AVE,42.29435,-71.75882
1201,630 PLANTATION ST,42.292076,-71.76009
1202,PLANTATION TOWERS,42.286089,-71.765226
1203,PLANTATION ST + NORTH RD,42.27915,-71.76495
1204,PLANTATION ST + NORTH RD,42.27864,-71.76504
1205,PLANTATION ST + NOTRE DAME,42.28787,-71.76201
1206,NORTH LAKE AVE + 425 NORTH LAKE AVE,42.29435,-71.75876
1207,LINCOLN ST + 640 LINCOLN ST,42.2978,-71.76454
1208,GODDARD DR + COPPAGE DR,42.25872,-71.8664
1209,GODDARD DR + LOWER PARSONS HILL DR,42.24343,-71.856166
1210,GODDARD DR AT LOWER PARSONS HILL,42.243653,-71.856096
1212,GODDARD DR AT 156,42.2576,-71.866061
1213,GREENHILL APARTMENTS,42.277086,-71.788305
1214,SEABURY HEIGHTS,42.272271,-71.78155
1217,SOUTHBRIDGE ST + 982 SOUTHBRIDGE ST,42.232955,-71.81841
1219,SOUTHBRIDGE ST + DMV,42.2595,-71.80367
1223,TACOMA ST + CONSTITUTION AVE 2,42.30757,-71.77507
1224,TACOMA ST + CHINO AVE,42.30656,-71.77347
1225,TACOMA ST + NEW VISTA LN,42.30634,-71.77235
1226,MOUNTAIN ST. EAST + QUINAPOXET LN,42.320358,-71.784932
1227,MOUNTAIN ST. EAST + BRIAR LN,42.31777,-71.77575
1228,SOUTHBRIDGE ST + HOPE AVE,42.230993,-71.819245
1229,SOUTHBRIDGE ST + 982 SOUTHBRIDGE ST,42.233181,-71.818546
1230,SOUTHBRIDGE ST + HOPE AVE,42.23103,-71.819331
1232,SUMMER ST + KENDALL ST,42.273701,-71.796721
1233,JAMES ST + GENESEE ST,42.23461,-71.84981
1234,JAMES ST + 70 JAMES ST,42.23241,-71.84973
1235,LINCOLN PARK TOWERS,42.27299,-71.75833
1239,UPSALA ST + LOUISE ST,42.241961,-71.794984
